continent,country,income,life_exp,population,year,alpha_2,alpha_3
africa,Kenya,1337.0,25.5,2574000.0,1916,KE,KEN
africa,Guinea,549.0,30.7,2292754.0,1916,GN,GIN
europe,Luxembourg,4911.0,50.12,237251.0,1916,LU,LUX
asia,Uzbekistan,905.0,31.73,4624219.0,1916,UZ,UZB
europe,Lithuania,2839.0,39.4,1879222.0,1916,LT,LTU
africa,Liberia,1034.0,31.1,689315.0,1916,LR,LBR
europe,Latvia,1679.0,40.1,1426254.0,1916,LV,LVA
asia,Lebanon,2184.0,29.7,692432.0,1916,LB,LBN
africa,Equatorial Guinea,429.0,29.8,110523.0,1916,GQ,GNQ
asia,Australia,8089.0,58.39,4955000.0,1916,AU,AUS
africa,Madagascar,955.0,30.5,3238605.0,1916,MG,MDG
europe,Azerbaijan,1553.0,33.97,2120777.0,1916,AZ,AZE
asia,Maldives,837.0,32.65,70993.0,1916,MV,MDV
africa,Mali,624.0,26.41,3392561.0,1916,ML,MLI
europe,Malta,1889.0,49.5,250158.0,1916,MT,MLT
europe,Ukraine,1706.0,35.0,27239190.0,1916,UA,UKR
africa,Mauritania,842.0,32.0,570516.0,1916,MR,MRT
asia,Kiribati,663.0,24.9,23640.0,1916,KI,KIR
europe,France,4548.0,39.51,39884000.0,1916,FR,FRA
americas,Mexico,2546.0,30.01,14940000.0,1916,MX,MEX
europe,Cyprus,2640.0,47.56,291914.0,1916,CY,CYP
asia,Papua New Guinea,765.0,31.5,1379691.0,1916,PG,PNG
asia,Mongolia,698.0,31.8,729326.0,1916,MN,MNG
africa,Morocco,914.0,33.1,5348674.0,1916,MA,MAR
africa,Mozambique,418.0,30.28,4802789.0,1916,MZ,MOZ
africa,Namibia,2270.0,32.4,229000.0,1916,NA,NAM
europe,Norway,5239.0,57.25,2522000.0,1916,NO,NOR
asia,Nepal,898.0,32.8,5814598.0,1916,NP,NPL
europe,Estonia,2097.0,44.3,806019.0,1916,EE,EST
asia,New Zealand,8575.0,54.58,1155000.0,1916,NZ,NZL
africa,Nigeria,1422.0,30.4,18237191.0,1916,NG,NGA
asia,Oman,1669.0,32.3,444994.0,1916,OM,OMN
europe,Albania,1442.0,35.4,912417.0,1916,AL,ALB
africa,Zambia,960.0,32.6,899360.0,1916,ZM,ZMB
africa,Botswana,638.0,33.6,138293.0,1916,BW,BWA
americas,Panama,2506.0,33.1,402000.0,1916,PA,PAN
americas,Paraguay,2783.0,35.5,637000.0,1916,PY,PRY
americas,Peru,3033.0,35.7,4460000.0,1916,PE,PER
africa,Zimbabwe,1000.0,33.7,2170277.0,1917,ZW,ZWE
asia,Yemen,1221.0,23.39,3382464.0,1917,YE,YEM
americas,United States,8703.0,54.0,103817000.0,1917,US,USA
asia,United Arab Emirates,1981.0,30.7,52738.0,1917,AE,ARE
asia,Turkmenistan,1851.0,24.26,894530.0,1917,TM,TKM
europe,Turkey,1784.0,22.0,14540287.0,1917,TR,TUR
africa,Tunisia,1185.0,28.8,2002936.0,1917,TN,TUN
asia,Timor-Leste,656.0,28.95,400222.0,1917,TL,TLS
asia,Thailand,1348.0,30.4,9232000.0,1917,TH,THA
asia,Tajikistan,993.0,26.04,1132651.0,1917,TJ,TJK
europe,Switzerland,9419.0,55.81,3888000.0,1917,CH,CHE
africa,Uganda,734.0,25.3,2889546.0,1917,UG,UGA
americas,Suriname,3259.0,32.9,167663.0,1917,SR,SUR
africa,Sudan,882.0,31.4,6312301.0,1917,SD,SDN
asia,Sri Lanka,1975.0,34.36,5040000.0,1917,LK,LKA
europe,Spain,3232.0,42.63,20811000.0,1917,ES,ESP
africa,South Sudan,863.0,26.67,1623653.0,1917,SS,SSD
africa,Somalia,793.0,29.4,1839941.0,1917,SO,SOM
europe,Slovenia,3419.0,36.6,1102073.0,1917,SI,SVN
europe,United Kingdom,9276.0,45.57,43573615.0,1917,GB,GBR
asia,Singapore,3090.0,34.0,360000.0,1917,SG,SGP
africa,Seychelles,1434.0,49.33,24180.0,1917,SC,SYC
europe,Serbia,3296.0,20.0,5037089.0,1917,RS,SRB
africa,Senegal,849.0,25.2,1936285.0,1917,SN,SEN
asia,Saudi Arabia,1027.0,32.1,2720907.0,1917,SA,SAU
africa,Sao Tome and Principe,1056.0,31.0,46897.0,1917,ST,STP
africa,Rwanda,500.0,24.0,1690098.0,1917,RW,RWA
europe,Romania,3100.0,35.7,12419799.0,1917,RO,ROU
americas,Puerto Rico,2492.0,38.37,1254000.0,1917,PR,PRI
europe,Portugal,2245.0,35.6,6005000.0,1917,PT,PRT
europe,Poland,3133.0,45.57,25106877.0,1917,PL,POL
asia,Pakistan,1351.0,24.61,20674909.0,1917,PK,PAK
asia,Samoa,2022.0,25.4,36787.0,1917,WS,WSM
africa,Gabon,425.0,30.6,355947.0,1917,GA,GAB
asia,Philippines,1926.0,30.9,8817265.0,1917,PH,PHL
americas,Argentina,5698.0,47.8,8374000.0,1917,AR,ARG
americas,Brazil,1571.0,31.98,25732000.0,1917,BR,BRA
africa,Equatorial Guinea,431.0,29.8,110891.0,1917,GQ,GNQ
americas,Dominican Republic,1178.0,29.9,821000.0,1917,DO,DOM
africa,Djibouti,1207.0,29.9,48122.0,1917,DJ,DJI
americas,Bahamas,3125.0,35.18,54180.0,1917,BS,BHS
europe,Greece,3836.0,43.86,5580000.0,1917,GR,GRC
europe,Denmark,6699.0,57.31,3130000.0,1917,DK,DNK
americas,Ecuador,1161.0,32.9,1746000.0,1917,EC,ECU
europe,Croatia,3267.0,36.1,2880720.0,1917,HR,HRV
americas,Costa Rica,2297.0,35.1,400000.0,1917,CR,CRI
africa,Niger,720.0,30.8,2070480.0,1917,NE,NER
americas,Antigua and Barbuda,1565.0,33.54,30785.0,1917,AG,ATG
africa,Comoros,784.0,32.1,120657.0,1917,KM,COM
asia,Kuwait,2384.0,26.0,107655.0,1917,KW,KWT
africa,Guinea-Bissau,843.0,32.0,416013.0,1917,GW,GNB
americas,Trinidad and Tobago,2229.0,38.8,373000.0,1917,TT,TTO
asia,Kazakhstan,2238.0,28.0,4956686.0,1917,KZ,KAZ
asia,China,979.0,32.0,456731998.0,1917,CN,CHN
americas,Chile,4344.0,32.2,3591512.0,1917,CL,CHL
americas,Honduras,2333.0,33.9,694000.0,1917,HN,HND
africa,Ghana,1437.0,28.0,2249626.0,1917,GH,GHA
africa,Central African Republic,715.0,30.0,761703.0,1917,CF,CAF
africa,Eritrea,689.0,30.2,738118.0,1917,ER,ERI
asia,Australia,7936.0,58.92,4950000.0,1917,AU,AUS
americas,Aruba,1722.0,34.42,32032.0,1917,AW,ABW
europe,Armenia,806.0,35.8,1001583.0,1917,AM,ARM
asia,Solomon Islands,540.0,25.1,88252.0,1917,SB,SLB
asia,Qatar,2179.0,30.8,18555.0,1917,QA,QAT
africa,Lesotho,420.0,32.8,572775.0,1917,LS,LSO
europe,Belgium,4303.0,43.0,7729000.0,1917,BE,BEL
europe,Austria,5177.0,48.51,6785000.0,1917,AT,AUT
africa,Angola,1141.0,26.98,3164267.0,1917,AO,AGO
americas,Canada,8002.0,55.22,8277000.0,1917,CA,CAN
asia,Lebanon,2112.0,29.7,707546.0,1917,LB,LBN
europe,Montenegro,2566.0,35.4,297872.0,1917,ME,MNE
europe,Netherlands,5738.0,55.67,6654000.0,1917,NL,NLD
africa,Burkina Faso,536.0,29.2,3370735.0,1917,BF,BFA
africa,South Africa,4801.0,33.5,6708280.0,1917,ZA,ZAF
europe,Greenland,1201.0,33.07,18416.0,1917,GL,GRL
africa,Ethiopia,545.0,29.7,11576288.0,1917,ET,ETH
asia,Afghanistan,845.0,27.01,5952561.0,1917,AF,AFG
africa,Cameroon,1021.0,28.75,2480523.0,1917,CM,CMR
asia,India,1336.0,24.3,257692311.0,1917,IN,IND
africa,Algeria,2244.0,28.29,5780520.0,1917,DZ,DZA
asia,Malaysia,1761.0,30.6,3337000.0,1917,MY,MYS
europe,Georgia,890.0,33.67,2606947.0,1917,GE,GEO
europe,Belarus,1106.0,35.37,5725048.0,1917,BY,BLR
americas,Barbados,1819.0,32.12,162836.0,1917,BB,BRB
europe,Germany,4679.0,40.08,65763000.0,1917,DE,DEU
asia,Israel,932.0,32.0,424706.0,1917,IL,ISR
asia,Bangladesh,1159.0,23.37,32426622.0,1917,BD,BGD
americas,Belize,1153.0,30.44,42929.0,1917,BZ,BLZ
asia,Bahrain,2728.0,30.3,84993.0,1917,BH,BHR
asia,Cambodia,1046.0,35.0,3187537.0,1917,KH,KHM
africa,Benin,964.0,31.0,1635832.0,1917,BJ,BEN
asia,Jordan,1803.0,31.7,357708.0,1917,JO,JOR
asia,Fiji,1192.0,26.1,149965.0,1917,FJ,FJI
africa,Mauritius,1551.0,30.72,373184.0,1917,MU,MUS
asia,Vanuatu,844.0,24.3,41584.0,1917,VU,VUT
africa,Gambia,891.0,28.8,212353.0,1917,GM,GMB
americas,Cuba,3740.0,36.73,2746000.0,1917,CU,CUB
africa,Burundi,466.0,31.5,1903198.0,1917,BI,BDI
europe,Bulgaria,2123.0,44.17,4918038.0,1917,BG,BGR
europe,Cyprus,2664.0,47.66,295635.0,1917,CY,CYP
europe,Azerbaijan,1363.0,30.97,2140300.0,1917,AZ,AZE
americas,Guyana,2418.0,33.22,323891.0,1917,GY,GUY
asia,Bhutan,764.0,28.8,143619.0,1917,BT,BTN
africa,Egypt,1352.0,33.0,12918482.0,1917,EG,EGY
europe,Finland,2651.0,46.49,3124000.0,1917,FI,FIN
americas,Colombia,1591.0,32.0,5754000.0,1917,CO,COL
americas,Grenada,1451.0,37.3,66398.0,1917,GD,GRD
americas,Guatemala,1892.0,25.82,1641397.0,1917,GT,GTM
americas,Uruguay,6802.0,32.9,1292000.0,1917,UY,URY
africa,Libya,3456.0,33.1,872825.0,1917,LY,LBY
americas,Nicaragua,2733.0,25.19,723034.0,1917,NI,NIC
africa,Togo,1074.0,31.3,1044629.0,1917,TG,TGO
americas,Haiti,1704.0,29.0,2021000.0,1917,HT,HTI
americas,El Salvador,2206.0,28.7,1098000.0,1917,SV,SLV
europe,Hungary,3338.0,41.37,7902669.0,1917,HU,HUN
africa,Sierra Leone,1160.0,25.1,1519902.0,1917,SL,SLE
europe,Sweden,5086.0,58.9,5783402.0,1917,SE,SWE
europe,Iceland,2736.0,59.02,115393.0,1917,IS,ISL
asia,Tonga,957.0,28.2,24180.0,1917,TO,TON
europe,Ireland,4440.0,55.32,3040385.0,1917,IE,IRL
asia,Iraq,1788.0,31.2,2843919.0,1917,IQ,IRQ
asia,Indonesia,1383.0,30.0,49311788.0,1917,ID,IDN
europe,Italy,6091.0,37.69,37981000.0,1917,IT,ITA
americas,Jamaica,1158.0,31.7,847000.0,1917,JM,JAM
asia,Japan,2481.0,41.36,54437000.0,1917,JP,JPN
africa,Chad,701.0,30.9,1432000.0,1917,TD,TCD
africa,Kenya,1348.0,25.5,2574000.0,1917,KE,KEN
europe,Luxembourg,5104.0,48.05,238800.0,1917,LU,LUX
europe,Lithuania,2493.0,39.0,1896548.0,1917,LT,LTU
europe,Latvia,1474.0,39.5,1439414.0,1917,LV,LVA
africa,Liberia,1037.0,31.1,694994.0,1917,LR,LBR
africa,Madagascar,974.0,30.5,3260762.0,1917,MG,MDG
asia,Maldives,837.0,32.65,70793.0,1917,MV,MDV
africa,Mali,624.0,26.41,3423899.0,1917,ML,MLI
europe,Malta,1906.0,49.97,251789.0,1917,MT,MLT
europe,Ukraine,1498.0,33.0,27492138.0,1917,UA,UKR
africa,Mauritania,847.0,32.0,572894.0,1917,MR,MRT
asia,Kiribati,682.0,24.9,23709.0,1917,KI,KIR
europe,France,4506.0,42.6,39288000.0,1917,FR,FRA
americas,Mexico,2657.0,30.44,14930000.0,1917,MX,MEX
africa,Malawi,356.0,30.3,1103193.0,1917,MW,MWI
europe,Bosnia and Herzegovina,1160.0,35.1,1992975.0,1917,BA,BIH
asia,Papua New Guinea,770.0,31.5,1388385.0,1917,PG,PNG
asia,Mongolia,699.0,31.8,730774.0,1917,MN,MNG
africa,Morocco,935.0,33.1,5430329.0,1917,MA,MAR
africa,Mozambique,418.0,30.28,4844451.0,1917,MZ,MOZ
asia,Myanmar,1400.0,30.8,12760000.0,1917,MM,MMR
africa,Namibia,2304.0,32.4,229000.0,1917,NA,NAM
europe,Norway,4713.0,57.75,2551000.0,1917,NO,NOR
asia,Nepal,897.0,32.8,5874337.0,1917,NP,NPL
europe,Estonia,1841.0,37.0,813446.0,1917,EE,EST
asia,New Zealand,8389.0,55.03,1152000.0,1917,NZ,NZL
africa,Guinea,551.0,30.71,2313047.0,1917,GN,GIN
africa,Nigeria,1448.0,30.4,18315281.0,1917,NG,NGA
asia,Uzbekistan,782.0,28.73,4666774.0,1917,UZ,UZB
asia,Oman,1693.0,32.3,445326.0,1917,OM,OMN
europe,Albania,1460.0,35.4,917274.0,1917,AL,ALB
africa,Zambia,992.0,32.6,915684.0,1917,ZM,ZMB
africa,Botswana,643.0,33.6,141117.0,1917,BW,BWA
americas,Panama,2534.0,33.3,422000.0,1917,PA,PAN
americas,Paraguay,2818.0,35.5,652000.0,1917,PY,PRY
americas,Peru,3087.0,35.7,4517000.0,1917,PE,PER
africa,Zimbabwe,1002.0,17.03,2185827.0,1918,ZW,ZWE
asia,Yemen,1224.0,19.39,3407538.0,1918,YE,YEM
americas,United States,9375.0,47.2,104958000.0,1918,US,USA
asia,United Arab Emirates,1885.0,25.45,53183.0,1918,AE,ARE
asia,Turkmenistan,1133.0,14.26,902779.0,1918,TM,TKM
europe,Turkey,1694.0,19.07,14427578.0,1918,TR,TUR
africa,Tunisia,1197.0,22.04,2037621.0,1918,TN,TUN
asia,Timor-Leste,658.0,9.4,404662.0,1918,TL,TLS
asia,Thailand,1339.0,19.48,9418000.0,1918,TH,THA
asia,Tajikistan,608.0,16.04,1143053.0,1918,TJ,TJK
europe,Switzerland,9382.0,46.3,3880000.0,1918,CH,CHE
africa,Uganda,736.0,9.78,2897378.0,1918,UG,UGA
americas,Suriname,3308.0,29.08,168931.0,1918,SR,SUR
africa,Sudan,899.0,12.14,6340426.0,1918,SD,SDN
asia,Sri Lanka,1790.0,28.2,5109000.0,1918,LK,LKA
europe,Spain,3196.0,30.29,20950000.0,1918,ES,ESP
africa,South Sudan,880.0,10.31,1630888.0,1918,SS,SSD
africa,Somalia,799.0,15.5,1851544.0,1918,SO,SOM
europe,United Kingdom,9439.0,40.43,43529634.0,1918,GB,GBR
asia,Singapore,2424.0,21.79,370000.0,1918,SG,SGP
africa,Seychelles,1487.0,49.6,24382.0,1918,SC,SYC
europe,Serbia,3284.0,9.9,5081562.0,1918,RS,SRB
africa,Senegal,867.0,11.9,1949322.0,1918,SN,SEN
asia,Saudi Arabia,1030.0,26.61,2732250.0,1918,SA,SAU
africa,Sao Tome and Principe,1058.0,11.99,47249.0,1918,ST,STP
asia,Samoa,2047.0,1.0,36589.0,1918,WS,WSM
africa,Rwanda,501.0,12.3,1700569.0,1918,RW,RWA
asia,Vanuatu,855.0,24.3,41757.0,1918,VU,VUT
americas,Puerto Rico,2547.0,24.89,1273000.0,1918,PR,PRI
europe,Portugal,2128.0,20.39,6013000.0,1918,PT,PRT
europe,Poland,3180.0,38.64,24721362.0,1918,PL,POL
asia,Pakistan,1177.0,8.21,20845081.0,1918,PK,PAK
africa,Gabon,427.0,11.83,358934.0,1918,GA,GAB
asia,Philippines,2158.0,25.6,8987029.0,1918,PH,PHL
americas,Argentina,6598.0,41.76,8518000.0,1918,AR,ARG
americas,Brazil,1492.0,26.98,26277000.0,1918,BR,BRA
africa,Equatorial Guinea,432.0,11.52,111259.0,1918,GQ,GNQ
americas,Dominican Republic,1196.0,19.39,840000.0,1918,DO,DOM
africa,Djibouti,1243.0,11.56,48493.0,1918,DJ,DJI
africa,Nigeria,1475.0,14.36,18393706.0,1918,NG,NGA
americas,Bahamas,3238.0,22.82,53883.0,1918,BS,BHS
europe,Greece,3916.0,24.07,5620000.0,1918,GR,GRC
europe,Denmark,6396.0,56.25,3165000.0,1918,DK,DNK
americas,Nicaragua,2762.0,22.27,733650.0,1918,NI,NIC
americas,Ecuador,1194.0,29.08,1760000.0,1918,EC,ECU
europe,Croatia,3256.0,14.02,2906157.0,1918,HR,HRV
americas,Costa Rica,2323.0,31.03,410000.0,1918,CR,CRI
africa,Niger,725.0,11.91,2081368.0,1918,NE,NER
americas,Antigua and Barbuda,1604.0,21.75,30587.0,1918,AG,ATG
asia,Kuwait,2320.0,21.55,108792.0,1918,KW,KWT
africa,Guinea-Bissau,844.0,12.38,418791.0,1918,GW,GNB
americas,Trinidad and Tobago,2278.0,25.16,378000.0,1918,TT,TTO
asia,China,990.0,22.41,461766001.0,1918,CN,CHN
americas,Chile,4340.0,28.27,3634043.0,1918,CL,CHL
americas,Honduras,2363.0,29.97,702000.0,1918,HN,HND
asia,Kazakhstan,1370.0,18.0,5002228.0,1918,KZ,KAZ
africa,Ghana,1149.0,9.44,2304468.0,1918,GH,GHA
africa,Comoros,785.0,12.41,121608.0,1918,KM,COM
africa,Eritrea,692.0,11.68,747931.0,1918,ER,ERI
africa,Lesotho,420.0,12.69,577095.0,1918,LS,LSO
asia,Australia,7613.0,54.8,5032000.0,1918,AU,AUS
americas,Aruba,1765.0,22.32,32200.0,1918,AW,ABW
asia,Solomon Islands,549.0,24.5,88651.0,1918,SB,SLB
europe,Azerbaijan,834.0,22.0,2160002.0,1918,AZ,AZE
asia,Qatar,2074.0,25.53,18724.0,1918,QA,QAT
africa,Burkina Faso,537.0,11.29,3395325.0,1918,BF,BFA
asia,Lebanon,2213.0,24.62,722990.0,1918,LB,LBN
africa,Angola,1174.0,10.43,3187275.0,1918,AO,AGO
europe,Belgium,4005.0,34.94,7660000.0,1918,BE,BEL
americas,Canada,7399.0,47.17,8374000.0,1918,CA,CAN
asia,Malaysia,1654.0,19.61,3404000.0,1918,MY,MYS
africa,South Africa,4766.0,11.07,6854760.0,1918,ZA,ZAF
europe,Netherlands,5298.0,47.61,6752000.0,1918,NL,NLD
europe,Armenia,671.0,27.0,1010764.0,1918,AM,ARM
asia,Afghanistan,849.0,7.05,6009539.0,1918,AF,AFG
africa,Cameroon,1030.0,5.66,2487895.0,1918,CM,CMR
africa,Central African Republic,728.0,11.6,765347.0,1918,CF,CAF
europe,Georgia,695.0,25.0,2630935.0,1918,GE,GEO
africa,Ethiopia,545.0,11.49,11740645.0,1918,ET,ETH
asia,Bangladesh,1010.0,13.05,32588784.0,1918,BD,BGD
europe,Belarus,677.0,31.37,5777716.0,1918,BY,BLR
africa,Algeria,2281.0,22.06,5853656.0,1918,DZ,DZA
europe,Greenland,1239.0,28.89,18540.0,1918,GL,GRL
americas,Barbados,1847.0,20.83,161357.0,1918,BB,BRB
europe,Germany,4746.0,32.94,65237000.0,1918,DE,DEU
americas,Belize,1170.0,26.91,43438.0,1918,BZ,BLZ
asia,Bahrain,2730.0,25.12,85789.0,1918,BH,BHR
africa,Benin,971.0,11.99,1651827.0,1918,BJ,BEN
europe,Romania,3071.0,26.45,12393142.0,1918,RO,ROU
asia,Fiji,1222.0,6.62,151694.0,1918,FJ,FJI
asia,Jordan,1831.0,26.28,360177.0,1918,JO,JOR
africa,Mauritius,1571.0,29.55,373886.0,1918,MU,MUS
africa,Gambia,893.0,11.42,213937.0,1918,GM,GMB
europe,France,3861.0,34.34,38542000.0,1918,FR,FRA
europe,Austria,5105.0,32.43,6727000.0,1918,AT,AUT
americas,Cuba,3839.0,23.82,2828000.0,1918,CU,CUB
africa,Burundi,466.0,12.18,1917968.0,1918,BI,BDI
europe,Bulgaria,2024.0,33.72,4968832.0,1918,BG,BGR
asia,Cambodia,1047.0,22.43,3217618.0,1918,KH,KHM
americas,Guyana,2454.0,29.37,326130.0,1918,GY,GUY
africa,Egypt,1328.0,25.25,13119700.0,1918,EG,EGY
europe,Finland,2298.0,32.71,3125000.0,1918,FI,FIN
americas,Colombia,1631.0,28.28,5903000.0,1918,CO,COL
americas,Grenada,1457.0,24.19,66298.0,1918,GD,GRD
americas,Guatemala,1907.0,9.69,1658351.0,1918,GT,GTM
americas,Uruguay,7027.0,30.6,1316000.0,1918,UY,URY
africa,Libya,3499.0,25.33,877190.0,1918,LY,LBY
africa,Sierra Leone,1162.0,11.86,1530105.0,1918,SL,SLE
africa,Togo,1074.0,12.1,1053836.0,1918,TG,TGO
americas,Haiti,1722.0,18.81,2055000.0,1918,HT,HTI
americas,El Salvador,2224.0,25.37,1121000.0,1918,SV,SLV
europe,Hungary,3264.0,30.11,7918415.0,1918,HU,HUN
europe,Sweden,4705.0,49.81,5820509.0,1918,SE,SWE
europe,Iceland,2576.0,51.07,116145.0,1918,IS,ISL
asia,Tonga,969.0,5.84,24382.0,1918,TO,TON
asia,India,1158.0,8.11,259159539.0,1918,IN,IND
europe,Ireland,4402.0,49.68,3045366.0,1918,IE,IRL
asia,Iraq,1818.0,25.87,2904770.0,1918,IQ,IRQ
asia,Indonesia,1409.0,14.03,49549432.0,1918,ID,IDN
asia,Israel,965.0,26.53,417858.0,1918,IL,ISR
europe,Montenegro,2558.0,19.43,300512.0,1918,ME,MNE
europe,Italy,6694.0,25.62,37520000.0,1918,IT,ITA
americas,Jamaica,1186.0,26.4,850000.0,1918,JM,JAM
asia,Japan,2476.0,32.7,54886000.0,1918,JP,JPN
africa,Chad,713.0,18.1,1432000.0,1918,TD,TCD
africa,Kenya,1360.0,6.01,2574000.0,1918,KE,KEN
europe,Luxembourg,5305.0,42.33,240359.0,1918,LU,LUX
asia,Kiribati,702.0,24.9,23778.0,1918,KI,KIR
europe,Lithuania,1995.0,34.5,1914034.0,1918,LT,LTU
asia,Bhutan,765.0,18.46,144313.0,1918,BT,BTN
europe,Slovenia,3407.0,20.09,1111806.0,1918,SI,SVN
europe,Latvia,1180.0,35.5,1452695.0,1918,LV,LVA
africa,Liberia,1039.0,12.03,700721.0,1918,LR,LBR
europe,Ukraine,917.0,29.0,27747436.0,1918,UA,UKR
africa,Madagascar,993.0,12.71,3283072.0,1918,MG,MDG
asia,Maldives,837.0,10.6,70594.0,1918,MV,MDV
africa,Mali,625.0,10.21,3455525.0,1918,ML,MLI
europe,Malta,1924.0,47.14,253430.0,1918,MT,MLT
africa,Mauritania,851.0,12.38,575282.0,1918,MR,MRT
americas,Mexico,2762.0,18.19,14920000.0,1918,MX,MEX
europe,Cyprus,2688.0,26.16,299404.0,1918,CY,CYP
africa,Malawi,356.0,11.72,1127106.0,1918,MW,MWI
europe,Bosnia and Herzegovina,1152.0,19.26,2010516.0,1918,BA,BIH
asia,Papua New Guinea,775.0,31.5,1397134.0,1918,PG,PNG
asia,Mongolia,700.0,20.38,732225.0,1918,MN,MNG
africa,Mozambique,418.0,11.71,4886474.0,1918,MZ,MOZ
africa,Morocco,957.0,25.33,5513232.0,1918,MA,MAR
asia,Myanmar,1367.0,18.13,12871000.0,1918,MM,MMR
africa,Namibia,2338.0,12.53,229000.0,1918,NA,NAM
europe,Norway,4481.0,50.3,2578000.0,1918,NO,NOR
asia,Nepal,895.0,21.02,5934690.0,1918,NP,NPL
europe,Estonia,1473.0,35.0,820942.0,1918,EE,EST
asia,New Zealand,8227.0,47.01,1156000.0,1918,NZ,NZL
africa,Guinea,552.0,11.88,2333519.0,1918,GN,GIN
asia,Uzbekistan,676.0,18.73,4709721.0,1918,UZ,UZB
asia,Oman,1718.0,26.78,445658.0,1918,OM,OMN
europe,Albania,1479.0,19.43,922156.0,1918,AL,ALB
africa,Zambia,1025.0,12.61,932305.0,1918,ZM,ZMB
africa,Botswana,648.0,10.91,143998.0,1918,BW,BWA
americas,Panama,2563.0,29.44,442000.0,1918,PA,PAN
americas,Paraguay,2853.0,31.38,667000.0,1918,PY,PRY
americas,Peru,3048.0,31.56,4574000.0,1918,PE,PER
asia,Yemen,1228.0,23.39,3432798.0,1919,YE,YEM
americas,United States,9401.0,55.3,105473000.0,1919,US,USA
asia,United Arab Emirates,1986.0,30.7,53632.0,1919,AE,ARE
asia,Turkmenistan,977.0,19.73,911103.0,1919,TM,TKM
europe,Turkey,1607.0,30.0,14315742.0,1919,TR,TUR
africa,Tunisia,1210.0,28.8,2072906.0,1919,TN,TUN
asia,Tonga,981.0,28.2,24587.0,1919,TO,TON
asia,Timor-Leste,659.0,28.95,409151.0,1919,TL,TLS
asia,Thailand,1330.0,30.4,9608000.0,1919,TH,THA
asia,Tajikistan,523.0,21.51,1153551.0,1919,TJ,TJK
europe,Switzerland,10003.0,54.97,3869000.0,1919,CH,CHE
africa,Uganda,737.0,25.3,2905231.0,1919,UG,UGA
americas,Suriname,3358.0,32.9,170209.0,1919,SR,SUR
africa,Sudan,917.0,31.4,6368678.0,1919,SD,SDN
africa,South Sudan,898.0,26.67,1638154.0,1919,SS,SSD
africa,Somalia,804.0,29.4,1863219.0,1919,SO,SOM
europe,United Kingdom,8683.0,54.12,43437404.0,1919,GB,GBR
asia,Singapore,2760.0,34.0,380000.0,1919,SG,SGP
africa,Seychelles,1543.0,49.86,24587.0,1919,SC,SYC
europe,Serbia,3273.0,35.5,5126428.0,1919,RS,SRB
africa,Senegal,885.0,25.2,1962447.0,1919,SN,SEN
asia,Saudi Arabia,1033.0,32.1,2743642.0,1919,SA,SAU
africa,Sao Tome and Principe,1060.0,31.0,47603.0,1919,ST,STP
asia,Samoa,2072.0,25.4,36391.0,1919,WS,WSM
africa,Rwanda,501.0,31.8,1711105.0,1919,RW,RWA
americas,Puerto Rico,2603.0,38.43,1292000.0,1919,PR,PRI
europe,Portugal,2171.0,35.6,6021000.0,1919,PT,PRT
europe,Poland,3227.0,46.17,24341767.0,1919,PL,POL
asia,Pakistan,1339.0,25.23,21016653.0,1919,PK,PAK
asia,Myanmar,1334.0,30.8,12893000.0,1919,MM,MMR
africa,Gabon,428.0,30.6,361947.0,1919,GA,GAB
asia,Philippines,2036.0,30.9,9160275.0,1919,PH,PHL
americas,Argentina,6680.0,49.4,8672000.0,1919,AR,ARG
europe,Georgia,543.0,35.0,2655145.0,1919,GE,GEO
africa,Ethiopia,546.0,29.7,11907336.0,1919,ET,ETH
americas,Brazil,1569.0,31.98,26835000.0,1919,BR,BRA
africa,Equatorial Guinea,434.0,29.8,111629.0,1919,GQ,GNQ
americas,Dominican Republic,1215.0,29.9,859000.0,1919,DO,DOM
africa,Djibouti,1280.0,29.9,48867.0,1919,DJ,DJI
europe,Denmark,7126.0,57.0,3202000.0,1919,DK,DNK
africa,Nigeria,1502.0,30.4,18472466.0,1919,NG,NGA
europe,Greece,3998.0,44.39,5660000.0,1919,GR,GRC
americas,Ecuador,1227.0,32.9,1774000.0,1919,EC,ECU
europe,Croatia,3246.0,36.1,2931818.0,1919,HR,HRV
africa,Zimbabwe,1003.0,33.7,2201489.0,1919,ZW,ZWE
africa,Libya,3542.0,33.1,881576.0,1919,LY,LBY
americas,Costa Rica,2349.0,35.1,420000.0,1919,CR,CRI
africa,Niger,730.0,30.8,2092314.0,1919,NE,NER
americas,Antigua and Barbuda,1643.0,33.54,30390.0,1919,AG,ATG
africa,Comoros,785.0,32.1,122566.0,1919,KM,COM
asia,Kuwait,2337.0,26.0,109940.0,1919,KW,KWT
africa,Guinea-Bissau,844.0,32.0,421587.0,1919,GW,GNB
americas,Trinidad and Tobago,2328.0,38.8,383000.0,1919,TT,TTO
asia,China,1001.0,32.0,466854998.0,1919,CN,CHN
americas,Chile,3673.0,31.96,3677702.0,1919,CL,CHL
americas,Honduras,2394.0,33.9,711000.0,1919,HN,HND
africa,Ghana,2015.0,28.0,2360648.0,1919,GH,GHA
asia,Kazakhstan,1182.0,23.47,5048188.0,1919,KZ,KAZ
africa,Eritrea,696.0,30.2,757874.0,1919,ER,ERI
asia,Vanuatu,865.0,24.3,41931.0,1919,VU,VUT
